time, alt, thrust, weight, ADC_guess, ADC_actual, ADC_adj, ADC_error, A_raw, A_total, A_h, A_v, bigG, V_as, V_horiz_mph, V_vert_inc, V_vert 
264.0, 401752, 4425705.5000, 2552242.7828, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7340457, 1.7340457, 1.69851205, -0.25540, 0.6043734141, 10156.064104, 11017.627702, -0.8, 1492.44984740
265.0, 403241, 4425705.5000, 2542490.9414, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7406967, 1.7406967, 1.70524256, -0.25240, 0.6016598469, 10192.656135, 11054.961433, -0.8, 1484.28085611
266.0, 404721, 4425705.5000, 2532739.1000, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7473989, 1.7473989, 1.71202876, -0.24940, 0.5989262497, 10229.410571, 11092.443420, -0.8, 1476.20838696
267.0, 406193, 4425705.5000, 2522987.2586, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7541529, 1.7541529, 1.71887126, -0.24640, 0.5961724218, 10266.328408, 11130.074891, -0.8, 1468.23243997
268.0, 407657, 4425705.5000, 2513235.4172, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7609594, 1.7609594, 1.72577065, -0.24340, 0.5933981597, 10303.410659, 11167.857087, -0.8, 1460.35301512
269.0, 409114, 4425705.5000, 2503483.5758, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7678189, 1.7678189, 1.73272754, -0.24040, 0.5906032575, 10340.658353, 11205.791265, -0.8, 1452.57011243
270.0, 410562, 4425705.5000, 2493731.7344, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7747320, 1.7747320, 1.73974257, -0.23740, 0.5877875064, 10378.072537, 11243.878691, -0.8, 1444.88373188
271.0, 412004, 4425705.5000, 2483979.8930, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7816994, 1.7816994, 1.74681635, -0.23440, 0.5849506949, 10415.654276, 11282.120648, -0.8, 1437.29387349
272.0, 413437, 4425705.5000, 2474228.0516, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7887217, 1.7887217, 1.75394952, -0.23140, 0.5820926084, 10453.404651, 11320.518432, -0.7, 1429.80053724
273.0, 414863, 4425705.5000, 2464476.2102, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7957996, 1.7957996, 1.76114275, -0.22840, 0.5792130297, 10491.324760, 11359.073352, -0.7, 1422.40372315
274.0, 416282, 4425705.5000, 2454724.3688, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8029338, 1.8029338, 1.76839667, -0.22540, 0.5763117387, 10529.415721, 11397.786734, -0.7, 1415.10343120
275.0, 417693, 4425705.5000, 2444972.5274, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8101248, 1.8101248, 1.77571197, -0.22240, 0.5733885121, 10567.678667, 11436.659916, -0.7, 1407.89966141
276.0, 419098, 4425705.5000, 2435220.6860, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8173735, 1.8173735, 1.78308932, -0.21940, 0.5704431237, 10606.114752, 11475.694253, -0.7, 1400.79241376
277.0, 420495, 4425705.5000, 2425468.8446, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8246804, 1.8246804, 1.79052940, -0.21640, 0.5674753442, 10644.725145, 11514.891111, -0.7, 1393.78168827
278.0, 421885, 4425705.5000, 2415717.0032, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8320463, 1.8320463, 1.79803292, -0.21340, 0.5644849411, 10683.511036, 11554.251877, -0.7, 1386.86748492
279.0, 423269, 4425705.5000, 2405965.1618, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8394720, 1.8394720, 1.80560058, -0.21040, 0.5614716790, 10722.473633, 11593.777948, -0.7, 1380.04980373
280.0, 424645, 4425705.5000, 2396213.3204, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8469581, 1.8469581, 1.81323310, -0.20740, 0.5584353189, 10761.614162, 11633.470740, -0.7, 1373.32864468
281.0, 426015, 4425705.5000, 2386461.4790, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8545053, 1.8545053, 1.82093121, -0.20440, 0.5553756187, 10800.933868, 11673.331683, -0.7, 1366.70400779
282.0, 427379, 4425705.5000, 2376709.6376, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8621145, 1.8621145, 1.82869565, -0.20140, 0.5522923330, 10840.434017, 11713.362225, -0.6, 1360.17589304
283.0, 428736, 4425705.5000, 2366957.7962, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8697864, 1.8697864, 1.83652718, -0.19840, 0.5491852128, 10880.115891, 11753.563829, -0.6, 1353.74430045
284.0, 430086, 4425705.5000, 2357205.9548, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8775218, 1.8775218, 1.84442655, -0.19540, 0.5460540059, 10919.980796, 11793.937974, -0.6, 1347.40923000
285.0, 431431, 4425705.5000, 2347454.1134, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8853214, 1.8853214, 1.85239455, -0.19240, 0.5428984563, 10960.030053, 11834.486159, -0.6, 1341.17068171
286.0, 432769, 4425705.5000, 2337702.2720, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8931861, 1.8931861, 1.86043196, -0.18940, 0.5397183047, 11000.265007, 11875.209896, -0.6, 1335.02865556
287.0, 434101, 4425705.5000, 2327950.4306, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9011167, 1.9011167, 1.86853958, -0.18640, 0.5365132880, 11040.687021, 11916.110717, -0.6, 1328.98315157
288.0, 435427, 4425705.5000, 2318198.5892, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9091141, 1.9091141, 1.87671823, -0.18340, 0.5332831393, 11081.297480, 11957.190171, -0.6, 1323.03416972
289.0, 436747, 4425705.5000, 2308446.7478, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9171789, 1.9171789, 1.88496873, -0.18040, 0.5300275882, 11122.097789, 11998.449826, -0.6, 1317.18171003
290.0, 438061, 4425705.5000, 2298694.9064, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9253123, 1.9253123, 1.89329191, -0.17740, 0.5267463602, 11163.089374, 12039.891267, -0.6, 1311.42577248
291.0, 439370, 4425705.5000, 2288943.0650, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9335149, 1.9335149, 1.90168864, -0.17440, 0.5234391770, 11204.273682, 12081.516097, -0.6, 1305.76635709
292.0, 440673, 4425705.5000, 2279191.2236, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9417877, 1.9417877, 1.91015978, -0.17140, 0.5201057563, 11245.652183, 12123.325939, -0.6, 1300.20346384
293.0, 441970, 4425705.5000, 2269439.3822, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9501316, 1.9501316, 1.91870620, -0.16840, 0.5167458118, 11287.226366, 12165.322436, -0.5, 1294.73709275
294.0, 443262, 4425705.5000, 2259687.5408, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9585476, 1.9585476, 1.92732881, -0.16540, 0.5133590530, 11328.997746, 12207.507248, -0.5, 1289.36724380
295.0, 444549, 4425705.5000, 2249935.6994, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9670364, 1.9670364, 1.93602852, -0.16240, 0.5099451854, 11370.967857, 12249.882057, -0.5, 1284.09391701
296.0, 445831, 4425705.5000, 2240183.8580, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9755992, 1.9755992, 1.94480624, -0.15940, 0.5065039099, 11413.138258, 12292.448564, -0.5, 1278.91711236
297.0, 447107, 4425705.5000, 2230432.0166, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9842369, 1.9842369, 1.95366292, -0.15640, 0.5030349233, 11455.510528, 12335.208492, -0.5, 1273.83682987
298.0, 448378, 4425705.5000, 2220680.1752, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9929504, 1.9929504, 1.96259951, -0.15340, 0.4995379180, 11498.086273, 12378.163581, -0.5, 1268.85306952
299.0, 449645, 4425705.5000, 2210928.3338, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0017408, 2.0017408, 1.97161699, -0.15040, 0.4960125816, 11540.867121, 12421.315597, -0.5, 1263.96583133
300.0, 450906, 4425705.5000, 2201176.4924, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0106091, 2.0106091, 1.98071635, -0.14740, 0.4924585975, 11583.854723, 12464.666324, -0.5, 1259.17511528
301.0, 452163, 4425705.5000, 2191424.6510, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0195563, 2.0195563, 1.98989858, -0.14440, 0.4888756441, 11627.050755, 12508.217570, -0.5, 1254.48092139
302.0, 453415, 4425705.5000, 2181672.8096, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0285835, 2.0285835, 1.99916472, -0.14140, 0.4852633951, 11670.456919, 12551.971164, -0.5, 1249.88324964
303.0, 454663, 4425705.5000, 2171920.9682, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0376918, 2.0376918, 2.00851580, -0.13840, 0.4816215196, 11714.074939, 12595.928957, -0.4, 1245.38210005
304.0, 455906, 4425705.5000, 2162169.1268, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0468822, 2.0468822, 2.01795288, -0.13540, 0.4779496815, 11757.906568, 12640.092824, -0.4, 1240.97747260
305.0, 457145, 4425705.5000, 2152417.2854, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0561559, 2.0561559, 2.02747704, -0.13240, 0.4742475396, 11801.953581, 12684.464665, -0.4, 1236.66936731
306.0, 458379, 4425705.5000, 2142665.4440, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0655140, 2.0655140, 2.03708937, -0.12940, 0.4705147478, 11846.217781, 12729.046401, -0.4, 1232.45778416
307.0, 459610, 4425705.5000, 2132913.6026, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0749577, 2.0749577, 2.04679099, -0.12640, 0.4667509546, 11890.700998, 12773.839979, -0.4, 1228.34272317
308.0, 460836, 4425705.5000, 2123161.7612, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0844881, 2.0844881, 2.05658304, -0.12340, 0.4629558032, 11935.405089, 12818.847369, -0.4, 1224.32418432
309.0, 462058, 4425705.5000, 2113409.9198, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0941065, 2.0941065, 2.06646666, -0.12040, 0.4591289315, 11980.331935, 12864.070568, -0.4, 1220.40216763
310.0, 463277, 4425705.5000, 2103658.0784, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1038141, 2.1038141, 2.07644304, -0.11740, 0.4552699716, 12025.483450, 12909.511598, -0.4, 1216.57667308
311.0, 464492, 4425705.5000, 2093906.2370, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1136121, 2.1136121, 2.08651337, -0.11440, 0.4513785502, 12070.861571, 12955.172507, -0.4, 1212.84770069
312.0, 465703, 4425705.5000, 2084154.3956, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1235017, 2.1235017, 2.09481769, -0.10000, 0.4474548180, 12116.464642, 13001.049132, -0.3, 1209.27123329
313.0, 466910, 4425705.5000, 2074402.5542, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1334844, 2.1334844, 2.10558551, -0.10000, 0.4435003340, 12162.281397, 13047.120790, -0.3, 1206.05382829
314.0, 468115, 4425705.5000, 2064650.7128, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1435614, 2.1435614, 2.11643930, -0.10000, 0.4395113086, 12208.337081, 13093.429600, -0.3, 1202.83642329
315.0, 469316, 4425705.5000, 2054898.8714, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1537340, 2.1537340, 2.09427922, 0.06667, 0.4354904783, 12254.609562, 13139.941157, -0.1, 1199.88713537
316.0, 470516, 4425705.5000, 2045147.0300, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1640036, 2.1640036, 2.11927094, 0.00585, 0.4314672784, 12300.882041, 13186.311321, 0.0, 1200.00556295
317.0, 471716, 4425705.5000, 2035395.1886, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1743716, 2.1743716, 2.13176625, 0.00051, 0.4274060367, 12347.420955, 13232.953402, 0.0, 1199.99968642
318.0, 472916, 4425705.5000, 2025643.3472, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1848395, 2.1848395, 2.14337171, -0.00007, 0.4233083828, 12394.210600, 13279.845700, 0.0, 1200.00009121
319.0, 474116, 4425705.5000, 2015891.5058, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1954086, 2.1954086, 2.15494058, -0.00001, 0.4191738288, 12441.253553, 13326.991103, 0.0, 1200.00002327
320.0, 475316, 4425705.5000, 2006139.6644, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2060805, 2.2060805, 2.16661391, 0.00000, 0.4150019625, 12488.551803, 13374.391576, -0.0, 1199.99999610
321.0, 476516, 4425705.5000, 1996387.8230, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2168566, 2.2168566, 2.17838365, 0.00000, 0.4107923587, 12536.107417, 13422.049189, 0.0, 1200.00000023
322.0, 477716, 4425705.5000, 1986635.9816, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2277385, 2.2277385, 2.19024963, 0.00000, 0.4065445853, 12583.922498, 13469.966045, 0.0, 1200.00000023
323.0, 478916, 4425705.5000, 1976884.1402, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2387278, 2.2387278, 2.20221345, 0.00000, 0.4022582038, 12631.999174, 13518.144273, 0.0, 1200.00000023
324.0, 480116, 4425705.5000, 1967132.2988, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2498261, 2.2498261, 2.21427662, 0.00000, 0.3979327688, 12680.339608, 13566.586037, 0.0, 1200.00000023
325.0, 481316, 4425705.5000, 1957380.4574, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2610349, 2.2610349, 2.22644064, 0.00000, 0.3935678274, 12728.945993, 13615.293533, 0.0, 1200.00000023
326.0, 482516, 4425705.5000, 1947628.6160, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2723560, 2.2723560, 2.23870708, 0.00000, 0.3891629198, 12777.820560, 13664.268989, 0.0, 1200.00000023
327.0, 483716, 4425705.5000, 1937876.7746, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2837910, 2.2837910, 2.25107752, 0.00000, 0.3847175784, 12826.965571, 13713.514670, 0.0, 1200.00000023
328.0, 484916, 4425705.5000, 1928124.9332, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2953417, 2.2953417, 2.26355356, 0.00000, 0.3802313284, 12876.383324, 13763.032875, 0.0, 1200.00000023
329.0, 486116, 4425705.5000, 1918373.0918, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3070098, 2.3070098, 2.27613688, 0.00000, 0.3757036869, 12926.076153, 13812.825938, 0.0, 1200.00000023
330.0, 487316, 4425705.5000, 1908621.2504, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3187971, 2.3187971, 2.28882914, 0.00000, 0.3711341631, 12976.046430, 13862.896232, 0.0, 1200.00000023
331.0, 488516, 4425705.5000, 1898869.4090, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3307056, 2.3307056, 2.30163207, 0.00000, 0.3665222583, 13026.296562, 13913.246165, 0.0, 1200.00000023
332.0, 489716, 4425705.5000, 1889117.5676, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3427369, 2.3427369, 2.31454742, 0.00000, 0.3618674651, 13076.828994, 13963.878184, 0.0, 1200.00000023
333.0, 490916, 4425705.5000, 1879365.7262, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3548932, 2.3548932, 2.32757700, 0.00000, 0.3571692681, 13127.646213, 14014.794774, 0.0, 1200.00000023
334.0, 492116, 4425705.5000, 1869613.8848, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3671762, 2.3671762, 2.34072263, 0.00000, 0.3524271428, 13178.750742, 14065.998462, 0.0, 1200.00000023
335.0, 493316, 4425705.5000, 1859862.0434, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3795881, 2.3795881, 2.35398618, 0.00000, 0.3476405561, 13230.145147, 14117.491814, 0.0, 1200.00000023
336.0, 494516, 4425705.5000, 1850110.2020, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3921307, 2.3921307, 2.36736956, 0.00000, 0.3428089658, 13281.832035, 14169.277437, 0.0, 1200.00000023
337.0, 495716, 4425705.5000, 1840358.3606, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4048064, 2.4048064, 2.38087473, 0.00000, 0.3379318203, 13333.814056, 14221.357981, 0.0, 1200.00000023
338.0, 496916, 4425705.5000, 1830606.5192, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4176170, 2.4176170, 2.39450368, 0.00000, 0.3330085587, 13386.093900, 14273.736141, 0.0, 1200.00000023
339.0, 498116, 4425705.5000, 1820854.6778, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4305649, 2.4305649, 2.40825845, 0.00000, 0.3280386102, 13438.674306, 14326.414653, 0.0, 1200.00000023
340.0, 499316, 4425705.5000, 1811102.8364, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4436522, 2.4436522, 2.42214113, 0.00000, 0.3230213942, 13491.558055, 14379.396301, 0.0, 1200.00000023
341.0, 500516, 4425705.5000, 1801350.9950, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4568813, 2.4568813, 2.43615385, 0.00000, 0.3179563201, 13544.747974, 14432.683913, 0.0, 1200.00000023
342.0, 501716, 4425705.5000, 1791599.1536, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4702543, 2.4702543, 2.45029877, 0.00000, 0.3128427865, 13598.246941, 14486.280366, 0.0, 1200.00000023
343.0, 502916, 4425705.5000, 1781847.3122, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4837737, 2.4837737, 2.46457814, 0.00000, 0.3076801817, 13652.057877, 14540.188585, 0.0, 1200.00000023
344.0, 504116, 4425705.5000, 1772095.4708, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4974419, 2.4974419, 2.47899422, 0.00000, 0.3024678830, 13706.183756, 14594.411544, 0.0, 1200.00000023
345.0, 505316, 4425705.5000, 1762343.6294, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5112614, 2.5112614, 2.49354934, 0.00000, 0.2972052567, 13760.627602, 14648.952267, 0.0, 1200.00000023
346.0, 506516, 4425705.5000, 1752591.7880, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5252346, 2.5252346, 2.50824589, 0.00000, 0.2918916574, 13815.392489, 14703.813830, 0.0, 1200.00000023
347.0, 507716, 4425705.5000, 1742839.9466, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5393643, 2.5393643, 2.52308629, 0.00000, 0.2865264283, 13870.481546, 14758.999363, 0.0, 1200.00000023
348.0, 508916, 4425705.5000, 1733088.1052, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5536529, 2.5536529, 2.53807305, 0.00000, 0.2811089004, 13925.897954, 14814.512048, 0.0, 1200.00000023
349.0, 510116, 4425705.5000, 1723336.2638, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5681033, 2.5681033, 2.55320871, 0.00000, 0.2756383928, 13981.644950, 14870.355124, 0.0, 1200.00000023
350.0, 511316, 4425705.5000, 1713584.4224, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5827181, 2.5827181, 2.56849587, 0.00000, 0.2701142116, 14037.725829, 14926.531886, 0.0, 1200.00000023
351.0, 512516, 4425705.5000, 1703832.5810, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5975002, 2.5975002, 2.58393721, 0.00000, 0.2645356503, 14094.143941, 14983.045686, 0.0, 1200.00000023
352.0, 513716, 4425705.5000, 1694080.7396, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.6124525, 2.6124525, 2.59953546, 0.00000, 0.2589019892, 14150.902698, 15039.899937, 0.0, 1200.00000023
353.0, 514916, 4425705.5000, 1684328.8982, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.6275780, 2.6275780, 2.61529342, 0.00000, 0.2532124951, 14208.005571, 15097.098111, 0.0, 1200.00000023
354.0, 516116, 4425705.5000, 1674577.0568, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.6428796, 2.6428796, 2.63121394, 0.00000, 0.2474664208, 14265.456094, 15154.643742, 0.0, 1200.00000023
355.0, 517316, 4425705.5000, 1664825.2154, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.6583604, 2.6583604, 2.64729997, 0.00000, 0.2416630052, 14323.257863, 15212.540430, 0.0, 1200.00000023
356.0, 518516, 4425705.5000, 1655073.3740, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.6740237, 2.6740237, 2.66355451, 0.00000, 0.2358014724, 14381.414541, 15270.791838, 0.0, 1200.00000023
357.0, 519716, 4425705.5000, 1645321.5326, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.6898727, 2.6898727, 2.67998063, 0.00000, 0.2298810316, 14439.929856, 15329.401695, 0.0, 1200.00000023
358.0, 520916, 4425705.5000, 1635569.6912, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7059107, 2.7059107, 2.69658148, 0.00000, 0.2239008768, 14498.807606, 15388.373800, 0.0, 1200.00000023
359.0, 522116, 4425705.5000, 1625817.8498, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7221410, 2.7221410, 2.71336028, 0.00000, 0.2178601862, 14558.051657, 15447.712021, 0.0, 1200.00000023
360.0, 523316, 4425705.5000, 1616066.0084, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7385673, 2.7385673, 2.73032036, 0.00000, 0.2117581220, 14617.665949, 15507.420299, 0.0, 1200.00000023
361.0, 524516, 4425705.5000, 1606314.1670, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7551930, 2.7551930, 2.74746510, 0.00000, 0.2055938299, 14677.654493, 15567.502647, 0.0, 1200.00000023
362.0, 525716, 4425705.5000, 1596562.3256, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7720218, 2.7720218, 2.76479797, 0.00000, 0.1993664384, 14738.021376, 15627.963154, 0.0, 1200.00000023
363.0, 526916, 4425705.5000, 1586810.4842, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7890574, 2.7890574, 2.78232253, 0.00000, 0.1930750588, 14798.770764, 15688.805985, 0.0, 1200.00000023
364.0, 528116, 4425705.5000, 1577058.6428, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8063037, 2.8063037, 2.80004244, 0.00000, 0.1867187845, 14859.906900, 15750.035386, 0.0, 1200.00000023
365.0, 529316, 4425705.5000, 1567306.8014, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8237646, 2.8237646, 2.81796144, 0.00000, 0.1802966905, 14921.434109, 15811.655683, 0.0, 1200.00000023
366.0, 530516, 4425705.5000, 1557554.9600, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8414442, 2.8414442, 2.83608338, 0.00000, 0.1738078330, 14983.356798, 15873.671285, 0.0, 1200.00000023
367.0, 531716, 4425705.5000, 1547803.1186, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8593465, 2.8593465, 2.85441218, 0.00000, 0.1672512489, 15045.679461, 15936.086687, 0.0, 1200.00000023
368.0, 532916, 4425705.5000, 1538051.2772, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8774759, 2.8774759, 2.87295190, 0.00000, 0.1606259551, 15108.406679, 15998.906472, 0.0, 1200.00000023
369.0, 534116, 4425705.5000, 1528299.4358, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8958366, 2.8958366, 2.89170669, 0.00000, 0.1539309481, 15171.543121, 16062.135311, 0.0, 1200.00000023
370.0, 535316, 4425705.5000, 1518547.5944, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9144332, 2.9144332, 2.91068079, 0.00000, 0.1471652035, 15235.093552, 16125.777968, 0.0, 1200.00000023
371.0, 536516, 4425705.5000, 1508795.7530, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9332701, 2.9332701, 2.92987857, 0.00000, 0.1403276752, 15299.062828, 16189.839303, 0.0, 1200.00000023
372.0, 537716, 4425705.5000, 1499043.9116, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9523521, 2.9523521, 2.94930453, 0.00000, 0.1334172951, 15363.455903, 16254.324272, 0.0, 1200.00000023
373.0, 538916, 4425705.5000, 1489292.0702, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9716841, 2.9716841, 2.96896327, 0.00000, 0.1264329721, 15428.277832, 16319.237929, 0.0, 1200.00000023
374.0, 540116, 4425705.5000, 1479540.2288, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9912708, 2.9912708, 2.98885951, 0.00000, 0.1193735918, 15493.533770, 16384.585434, 0.0, 1200.00000023
375.0, 541316, 4425705.5000, 1469788.3874, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.0111175, 3.0111175, 3.00899811, 0.00000, 0.1122380156, 15559.228980, 16450.372049, 0.0, 1200.00000023
376.0, 542516, 4425705.5000, 1460036.5460, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.0312293, 3.0312293, 3.02938406, 0.00000, 0.1050250801, 15625.368831, 16516.603146, 0.0, 1200.00000023
377.0, 543716, 4425705.5000, 1450284.7046, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.0516115, 3.0516115, 3.05002249, 0.00000, 0.0977335964, 15691.958803, 16583.284206, 0.0, 1200.00000023
