time, alt, thrust, weight, ADC_guess, ADC_actual, ADC_adj, ADC_error, A_raw, A_total, A_h, A_v, bigG, V_as, V_horiz_mph, V_vert_inc, V_vert 
367.0, 531549, 4425705.5000, 1547803.1186, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8593465, 2.8593465, 2.85432836, 0.00000, 0.1686706883, 15032.173919, 15922.561114, 0.0, 1199.99999918
368.0, 532749, 4425705.5000, 1538051.2772, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8774759, 2.8774759, 2.87287156, 0.00000, 0.1620512861, 15094.899172, 15985.379097, 0.0, 1199.99999918
369.0, 533949, 4425705.5000, 1528299.4358, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8958366, 2.8958366, 2.89162984, 0.00000, 0.1553622016, 15158.033728, 16048.606212, 0.0, 1199.99999918
370.0, 535149, 4425705.5000, 1518547.5944, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9144332, 2.9144332, 2.91060746, 0.00000, 0.1486024107, 15221.582350, 16112.247223, 0.0, 1199.99999918
371.0, 536349, 4425705.5000, 1508795.7530, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9332701, 2.9332701, 2.92980879, 0.00000, 0.1417708677, 15285.549895, 16176.306988, 0.0, 1199.99999918
372.0, 537549, 4425705.5000, 1499043.9116, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9523521, 2.9523521, 2.94923830, 0.00000, 0.1348665047, 15349.941318, 16240.790465, 0.0, 1199.99999918
373.0, 538749, 4425705.5000, 1489292.0702, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9716841, 2.9716841, 2.96890062, 0.00000, 0.1278882310, 15414.761674, 16305.702709, 0.0, 1199.99999918
374.0, 539949, 4425705.5000, 1479540.2288, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9912708, 2.9912708, 2.98880046, 0.00000, 0.1208349325, 15480.016119, 16371.048879, 0.0, 1199.99999918
375.0, 541149, 4425705.5000, 1469788.3874, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.0111175, 3.0111175, 3.00894269, 0.00000, 0.1137054709, 15545.709916, 16436.834238, 0.0, 1199.99999918
376.0, 542349, 4425705.5000, 1460036.5460, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.0312293, 3.0312293, 3.02933228, 0.00000, 0.1064986833, 15611.848434, 16503.064159, 0.0, 1199.99999918
377.0, 543549, 4425705.5000, 1450284.7046, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.0516115, 3.0516115, 3.04997438, 0.00000, 0.0992133810, 15678.437154, 16569.744123, 0.0, 1199.99999918
