time, alt, thrust, weight, ADC_guess, ADC_actual, ADC_adj, ADC_error, A_raw, A_total, A_h, A_v, bigG, V_as, V_horiz_mph, V_vert_inc, V_vert 
351.0, 467204, 4448005.5000, 1583694.5593, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8086259, 2.8086259, 2.78575240, 0.00000, 0.3571552833, 13135.556845, 14022.720806, 0.0, 1200.00000035
352.0, 468404, 4448005.5000, 1573893.2722, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8261163, 2.8261163, 2.80410251, 0.00000, 0.3514851589, 13196.749886, 14084.032347, 0.0, 1200.00000035
353.0, 469604, 4448005.5000, 1564091.9851, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8438260, 2.8438260, 2.82265886, 0.00000, 0.3457523768, 13258.348050, 14145.748687, 0.0, 1200.00000035
354.0, 470804, 4448005.5000, 1554290.6980, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8617591, 2.8617591, 2.84142543, 0.00000, 0.3399560120, 13320.355901, 14207.874393, 0.0, 1200.00000035
355.0, 472004, 4448005.5000, 1544489.4109, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8799197, 2.8799197, 2.86040628, 0.00000, 0.3340951204, 13382.778093, 14270.414121, 0.0, 1200.00000035
356.0, 473204, 4448005.5000, 1534688.1238, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8983123, 2.8983123, 2.87960558, 0.00000, 0.3281687382, 13445.619370, 14333.372618, 0.0, 1200.00000035
357.0, 474404, 4448005.5000, 1524886.8367, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9169414, 2.9169414, 2.89902763, 0.00000, 0.3221758816, 13508.884569, 14396.754723, 0.0, 1200.00000035
358.0, 475604, 4448005.5000, 1515085.5496, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9358114, 2.9358114, 2.91867682, 0.00000, 0.3161155460, 13572.578621, 14460.565369, 0.0, 1200.00000035
359.0, 476804, 4448005.5000, 1505284.2625, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9549273, 2.9549273, 2.93855765, 0.00000, 0.3099867052, 13636.706556, 14524.809589, 0.0, 1200.00000035
360.0, 478004, 4448005.5000, 1495482.9754, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9742936, 2.9742936, 2.95867477, 0.00000, 0.3037883115, 13701.273503, 14589.492516, 0.0, 1200.00000035
361.0, 479204, 4448005.5000, 1485681.6883, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9939155, 2.9939155, 2.97903293, 0.00000, 0.2975192944, 13766.284696, 14654.619383, 0.0, 1200.00000035
362.0, 480404, 4448005.5000, 1475880.4012, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.0137981, 3.0137981, 2.99963702, 0.00000, 0.2911785602, 13831.745474, 14720.195534, 0.0, 1200.00000035
363.0, 481604, 4448005.5000, 1466079.1141, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.0339464, 3.0339464, 3.02049206, 0.00000, 0.2847649916, 13897.661282, 14786.226416, 0.0, 1200.00000035
364.0, 482804, 4448005.5000, 1456277.8270, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.0543660, 3.0543660, 3.04160320, 0.00000, 0.2782774464, 13964.037681, 14852.717592, 0.0, 1200.00000035
365.0, 484004, 4448005.5000, 1446476.5399, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.0750623, 3.0750623, 3.06297575, 0.00000, 0.2717147574, 14030.880343, 14919.674737, 0.0, 1200.00000035
366.0, 485204, 4448005.5000, 1436675.2528, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.0960410, 3.0960410, 3.08461514, 0.00000, 0.2650757313, 14098.195059, 14987.103646, 0.0, 1200.00000035
367.0, 486404, 4448005.5000, 1426873.9657, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.1173079, 3.1173079, 3.10652697, 0.00000, 0.2583591482, 14165.987743, 15055.010232, 0.0, 1200.00000035
368.0, 487604, 4448005.5000, 1417072.6786, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.1388690, 3.1388690, 3.12871701, 0.00000, 0.2515637605, 14234.264430, 15123.400537, 0.0, 1200.00000035
369.0, 488804, 4448005.5000, 1407271.3915, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.1607304, 3.1607304, 3.15119116, 0.00000, 0.2446882922, 14303.031286, 15192.280726, 0.0, 1200.00000035
370.0, 490004, 4448005.5000, 1397470.1044, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.1828985, 3.1828985, 3.17395551, 0.00000, 0.2377314381, 14372.294607, 15261.657099, 0.0, 1200.00000035
371.0, 491204, 4448005.5000, 1387668.8173, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.2053797, 3.2053797, 3.19701634, 0.00000, 0.2306918630, 14442.060824, 15331.536091, 0.0, 1200.00000035
372.0, 492404, 4448005.5000, 1377867.5302, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.2281808, 3.2281808, 3.22038006, 0.00000, 0.2235682005, 14512.336509, 15401.924275, 0.0, 1200.00000035
373.0, 493604, 4448005.5000, 1368066.2431, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.2513086, 3.2513086, 3.24405333, 0.00000, 0.2163590523, 14583.128376, 15472.828369, 0.0, 1200.00000035
374.0, 494804, 4448005.5000, 1358264.9560, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.2747701, 3.2747701, 3.26804296, 0.00000, 0.2090629871, 14654.443287, 15544.255237, 0.0, 1200.00000035
375.0, 496004, 4448005.5000, 1348463.6689, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.2985727, 3.2985727, 3.29235597, 0.00000, 0.2016785396, 14726.288256, 15616.211897, 0.0, 1200.00000035
376.0, 497204, 4448005.5000, 1338662.3818, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.3227239, 3.3227239, 3.31699961, 0.00000, 0.1942042094, 14798.670453, 15688.705520, 0.0, 1200.00000035
377.0, 498404, 4448005.5000, 1328861.0947, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.3472313, 3.3472313, 3.34198132, 0.00000, 0.1866384599, 14871.597210, 15761.743442, 0.0, 1200.00000035
378.0, 499604, 4448005.5000, 1319059.8076, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.3721030, 3.3721030, 3.36730879, 0.00000, 0.1789797172, 14945.076023, 15835.333162, 0.0, 1200.00000035
379.0, 500804, 4448005.5000, 1309258.5205, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.3973470, 3.3973470, 3.39298991, 0.00000, 0.1712263688, 15019.114561, 15909.482352, 0.0, 1200.00000035
380.0, 502004, 4448005.5000, 1299457.2334, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.4229718, 3.4229718, 3.41903285, 0.00000, 0.1633767625, 15093.720668, 15984.198858, 0.0, 1200.00000035
381.0, 503204, 4448005.5000, 1289655.9463, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.4489862, 3.4489862, 3.44544600, 0.00000, 0.1554292048, 15168.902369, 16059.490710, 0.0, 1200.00000035
382.0, 504404, 4448005.5000, 1279854.6592, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.4753989, 3.4753989, 3.47223804, 0.00000, 0.1473819600, 15244.667878, 16135.366122, 0.0, 1200.00000035
383.0, 505604, 4448005.5000, 1270053.3721, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.5022194, 3.5022194, 3.49941790, 0.00000, 0.1392332484, 15321.025601, 16211.833505, 0.0, 1200.00000035
384.0, 506804, 4448005.5000, 1260252.0850, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.5294570, 3.5294570, 3.52699480, 0.00000, 0.1309812452, 15397.984141, 16288.901467, 0.0, 1200.00000035
385.0, 508004, 4448005.5000, 1250450.7979, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.5571216, 3.5571216, 3.55497825, 0.00000, 0.1226240783, 15475.552311, 16366.578821, 0.0, 1200.00000035
386.0, 509204, 4448005.5000, 1240649.5108, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.5852233, 3.5852233, 3.58337807, 0.00000, 0.1141598277, 15553.739132, 16444.874592, 0.0, 1200.00000035
387.0, 510404, 4448005.5000, 1230848.2237, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.6137725, 3.6137725, 3.61220439, 0.00000, 0.1055865231, 15632.553845, 16523.798025, 0.0, 1200.00000035
388.0, 511604, 4448005.5000, 1221046.9366, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.6427801, 3.6427801, 3.64146768, 0.00000, 0.0969021422, 15712.005918, 16603.358591, 0.0, 1200.00000035
389.0, 512804, 4448005.5000, 1211245.6495, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.6722572, 3.6722572, 3.67117876, 0.00000, 0.0881046095, 15792.105050, 16683.565993, 0.0, 1200.00000035
390.0, 514004, 4448005.5000, 1201444.3624, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.7022151, 3.7022151, 3.70134877, 0.00000, 0.0791917937, 15872.861184, 16764.430176, 0.0, 1200.00000035
391.0, 515204, 4448005.5000, 1191643.0753, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.7326659, 3.7326659, 3.73198928, 0.00000, 0.0701615062, 15954.284509, 16845.961333, 0.0, 1200.00000035
